osm_id,name,ref,type,oneway,bridge,maxspeed,start_lat,start_long,end_lat,end_long,LENGTH_M,SEGMENT_PART,travel_distance,itinerary_id
492442011,,,secondary,1,0,,72.8740523,19.0366355,72.8739707,19.0385163,62.249733349614495,,62.249733349614495,8
289412604,,,tertiary,1,0,,72.8743166,19.0344156,72.8742664,19.0329455,48.45875397159587,,48.45875397159587,8
215382469,,,residential,0,0,,72.8708843,19.0390091,72.8737149,19.0391169,314.7681553830282,,314.7681553830282,8
1211162867,,,service,0,0,,72.8708026,19.0384489,72.8720861,19.0384986,142.72796897814484,,142.72796897814484,8
1285482172,Messent Road,,tertiary,1,0,,72.8608733,19.0085434,72.85830235,19.004630650000003,500.0,1.0,313.31574294951236,8
1285512087,,,tertiary_link,0,0,,72.8608129,19.0083243,72.8608707,19.0083134,6.436983896779993,,6.436983896779993,8
55794882,Sewri Fort Road,,tertiary,1,0,,72.86041,19.0031321,72.8608733,19.0085434,184.6536433045573,,184.6536433045573,8
1192245210,,,service,1,0,,72.8591676,19.0034346,72.8601578,19.0031896,110.39755558273887,,110.39755558273887,8
22847781,,,tertiary,1,0,,72.85795855,19.00117995,72.85567070000002,19.0004967,500.0,2.0,255.38106761712982,8
1084307354,Eastern Freeway South- MTHL Ramp,,motorway_link,1,1,,72.85739185,18.998535750000002,72.8599709,18.9987098,500.0,2.0,286.83399704536185,8
1192253582,,,residential,0,0,,72.8565222,18.9999267,72.8564285,18.999663,13.537325175496864,,13.537325175496864,8
1238346023,Messent Road,,tertiary,1,0,,72.8553463,19.000099,72.855478,19.0007459,25.769835349677166,,25.769835349677166,8
55796940,,,footway,0,1,,72.8548845,18.9993378,72.8547221,18.9993811,18.113750724195388,,18.113750724195388,8
152253290,Sewri Fort Road,,residential,0,0,,72.854389,18.9972784,72.85702595000001,18.998041999999998,500.0,1.0,294.28178625442376,8
1335908334,MTHL - Messant Road Ramp,,motorway_link,1,0,,72.8542983,18.9960109,72.853586,18.9956154,80.25825347159035,,80.25825347159035,8
1084307348,,,footway,0,0,,72.853134,18.9982051,72.8528524,18.9981974,31.313508816877796,,31.313508816877796,8
625809277,Acharya Donde Marg,,residential,0,0,,72.8528524,18.9981974,72.8522047,18.9981852,72.02206456063283,,72.02206456063283,8
1331872374,,,residential,0,0,,72.8527774,18.9981353,72.8528236,18.9974824,22.012094060973734,,22.012094060973734,8
701006002,,,residential,0,0,,72.8529382,18.9962016,72.8528017,18.9962504,15.262187655877595,,15.262187655877595,8
22848040,,,residential,0,0,,72.8527278,18.9959802,72.8536289,18.9970593,106.25926614950139,,106.25926614950139,8
1191775476,,,service,0,0,,72.85229,18.9960499,72.8523475,18.9960407,6.400818473295587,,6.400818473295587,8
1191777897,,,footway,0,0,,72.8519937,18.9983708,72.8519854,18.9982052,5.507054831988125,,5.507054831988125,8
699841564,,,residential,1,0,,72.8530457,19.0004742,72.8527799,19.0002378,30.554796614414276,,30.554796614414276,8
1235771388,,,tertiary,1,0,,72.8537219,19.0005832,72.8538765,19.0048338,140.39738276687925,,140.39738276687925,8
1078185252,,,residential,0,0,,72.8517108,19.0079142,72.8517736,19.0092639,44.79791378902797,,44.79791378902797,8
1285486968,,,tertiary_link,0,0,,72.8584271,19.007472,72.858368,19.0075966,7.737004925660871,,7.737004925660871,8
789147885,,,service,0,0,,72.8580236,19.0256993,72.8570158,19.0256215,112.09125308043923,,112.09125308043923,8
55796939,,,service,0,0,,72.8554666,18.9859628,72.854412,18.98636,117.98675355193355,,117.98675355193355,8
212159150,,,residential,0,0,,72.8549489,18.9805506,72.8574124,18.9800015,274.5193209323166,,274.5193209323166,8
423774256,,,residential,0,0,,72.8569844,18.9819223,72.8585546,18.9815708,174.9779128347446,,174.9779128347446,8
1078465427,,,service,0,0,,72.8523143,18.9819349,72.85206,18.98119,37.36273580334372,,37.36273580334372,8
22851487,,,service,0,0,,72.85180740000001,18.975914,72.8542716,18.9753802,500.0,2.0,274.56477509149784,8
211708679,,,residential,0,0,,72.8506595,18.9756119,72.8505243,18.9750985,22.569002027523336,,22.569002027523336,8
22851387,,,service,0,0,,72.8498764,18.9731744,72.8501465,18.9743759,49.538094103579446,,49.538094103579446,8
22850554,,,service,0,0,,72.8498903,18.9678193,72.8474754,18.9682818,268.9525575631605,,268.9525575631605,8
211708684,,,service,0,0,,72.8474804,18.9724717,72.8474541,18.9717599,23.524695998128376,,23.524695998128376,8
55796944,,,tertiary,1,0,,72.8461693,18.9697283,72.8461578,18.9689843,24.433441396720397,,24.433441396720397,8
1201595357,Eastern Freeway,,motorway,1,1,,72.8457802,18.9654948,72.8429245,18.9579044,403.4985599243921,,403.4985599243921,8
22850657,,,residential,0,0,,72.8444442,18.963573,72.8443557,18.963861,13.640708462758582,,13.640708462758582,8
22850525,Church Street,,residential,0,0,,72.8442957,18.9642743,72.8452249,18.9643987,103.40285413825839,,103.40285413825839,8
22850784,,,residential,0,0,,72.8443171,18.9644805,72.8443459,18.9646969,7.786717357962035,,7.786717357962035,8
1237545820,P D' Mello Road,,primary,1,0,,72.8440496,18.9654997,72.8448414,18.9675964,111.7183406054006,,111.7183406054006,8
1076097755,,,tertiary,1,0,,72.84589,18.9605326,72.8452603,18.9635325,120.75888285221698,,120.75888285221698,8
55784553,Malet Bandar Road,,tertiary,0,0,,72.8458391,18.9595846,72.8438353,18.9600045,223.23760607451987,,223.23760607451987,8
215039745,,,service,0,0,,72.8429785,18.9571974,72.8409419,18.9489792,352.0797055017493,,352.0797055017493,8
22850861,Sardar Vallabhbhai Patel Road,,secondary,1,0,,72.842675,18.9572837,72.8391595,18.9581005,391.823061634662,,391.823061634662,8
22850760,Raichur Street,,unclassified,0,0,,72.8424057,18.9566809,72.8396912,18.9573435,302.6202912466096,,302.6202912466096,8
22851020,Solapur Street,,unclassified,0,0,,72.8422842,18.9561912,72.8394544,18.9568369,315.37158685172494,,315.37158685172494,8
1252222780,,,secondary_link,0,0,,72.8416379,18.9575214,72.8416589,18.9576055,3.614378996530517,,3.614378996530517,8
22851176,,,service,0,0,,72.8388441,18.9503202,72.8407487,18.9500064,212.03193539527206,,212.03193539527206,8
89184542,,,steps,0,0,,72.8380955,18.9525252,72.8380983,18.9524453,2.639990330485372,,2.639990330485372,8
1240715920,,,primary_link,1,0,,72.8352843,18.9485942,72.8353396,18.9484908,7.0231505880821645,,7.0231505880821645,8
1177759081,,,service,0,0,,72.8319247,18.9454688,72.8320966,18.9456111,19.676754435400177,,19.676754435400177,8
1188017262,,,service,0,0,,72.8318944,18.943956,72.8324394,18.9435662,61.93700411645167,,61.93700411645167,8
22845315,Badaruddin Tayabji Marg,,tertiary,0,0,,72.8306795,18.9425497,72.8327065,18.944611,235.327582158962,,235.327582158962,8
1188800284,,,service,0,0,,72.8302528,18.9449127,72.8300529,18.9452078,24.246880943010133,,24.246880943010133,8
1235569517,,,secondary,1,0,,72.8293792,18.9439935,72.8294138,18.9438646,5.718961025428614,,5.718961025428614,8
1136963703,Laccadive Avenue,,secondary,1,0,,72.8292263,18.943371,72.8293413,18.9433703,12.787437209814144,,12.787437209814144,8
438742484,,,residential,1,0,,72.8283581,18.9444713,72.8292145,18.9448262,95.93738607287041,,95.93738607287041,8
40284708,Barrack Road,,residential,1,0,,72.8280707,18.9423733,72.8281197,18.9413413,34.31500021239727,,34.31500021239727,8
40437589,Anandilal Podar Marg,,tertiary,1,0,,72.8269248,18.9426395,72.8290661,18.9433401,239.21000885979254,,239.21000885979254,8
1177743571,,,residential,0,0,,72.826659,18.9457932,72.8273089,18.9461434,73.17449481689688,,73.17449481689688,8
1343928590,,,residential,0,0,,72.8273003,18.9496405,72.8274588,18.9489399,28.97700183499854,,28.97700183499854,8
215057770,,,service,0,0,,72.8271613,18.9526722,72.8275751,18.9526595,46.014349715176,,46.014349715176,8
57668384,Chandi Gali,,residential,0,0,,72.8287576,18.9536895,72.8294018,18.9542308,73.80286775249162,,73.80286775249162,8
1303046773,,,living_street,0,0,,72.8299573,18.9501973,72.8299712,18.950653,15.038300251223966,,15.038300251223966,8
46177941,,,residential,0,0,,72.829971,18.9498698,72.831386,18.9501664,157.64173920662307,,157.64173920662307,8
46178383,,,residential,0,0,,72.8316148,18.9498365,72.8328852,18.9502575,141.9362350065242,,141.9362350065242,8
22850907,Nakhoda Street,,residential,0,0,,72.8314463,18.9531421,72.8319564,18.9532518,56.83470110921097,,56.83470110921097,8
1343709661,,,secondary,1,0,,72.8316822,18.9540084,72.8318124,18.9542159,15.999536114958568,,15.999536114958568,8
72245644,,,residential,0,0,,72.8320596,18.9545167,72.83463065,18.95487125,500.0,1.0,286.1244232414865,9
22850911,Ebrahim Rehmatullah Road,,secondary,0,0,,72.8320596,18.9545167,72.8320633,18.9571825,87.49729571309815,,87.49729571309815,9
152048092,Masjid Cross Lane; Ibrahim Rahimtoola Marg,,residential,0,0,,72.8315208,18.9569335,72.8313448,18.9575318,27.724483098457807,,27.724483098457807,9
1240710735,Sardar Vallabhbhai Patel Road,,secondary,1,0,,72.831851,18.9580988,72.8274465,18.9580144,489.76589073721084,,489.76589073721084,9
1138702022,,,residential,0,0,,72.8306246,18.9778172,72.8321837,18.9777162,173.39570368309276,,173.39570368309276,9
697708147,,,unclassified,0,0,,72.8304856,18.9797214,72.8303579,18.9792908,20.035191306487576,,20.035191306487576,9
215057884,,,residential,0,0,,72.8258038,18.9729753,72.8255859,18.9723166,32.477852135217645,,32.477852135217645,9
1334995150,,,residential,0,0,,72.8255387,18.9722084,72.8253486,18.971614,28.770088017839473,,28.770088017839473,9
22852142,YMCA Road,,residential,0,0,,72.8256599,18.9712553,72.8223879,18.9721365,364.97862643461247,,364.97862643461247,9
1188586249,,,residential,0,0,,72.8242909,18.9514051,72.8245255,18.9515493,26.51256944964042,,26.51256944964042,9
215420420,,,residential,0,0,,72.8242876,18.9489526,72.8245805,18.9498257,43.389560709109745,,43.389560709109745,9
215420412,Guzder St,,residential,0,0,,72.8242065,18.9485141,72.8251227,18.9492179,104.46499724301376,,104.46499724301376,9
48894217,,,residential,0,0,,72.8247399,18.9462977,72.826253,18.9478389,175.69426711273718,,175.69426711273718,9
431494609,,,service,0,0,,72.8235773,18.9454318,72.8226498,18.944921,104.48846018132399,,104.48846018132399,9
760472548,,,secondary_link,0,0,,72.8233577,18.9439069,72.8234161,18.9437948,7.4645772623219635,,7.4645772623219635,9
1303398642,Mumbai Coastal Road - Phase I,,motorway,1,0,,72.8230818,18.9433234,72.8227019,18.9436336,43.45381148992042,,43.45381148992042,9
1178037700,Barrister Rajni Patel Marg,,tertiary,1,0,,72.8218744,18.9294865,72.8216265,18.9291491,29.708912188452235,,29.708912188452235,9
22846305,,,service,0,0,,72.8242761,18.9126397,72.8247743,18.9131452,57.83054316481909,,57.83054316481909,9
49176883,,,service,0,0,,72.8251492,18.9126897,72.824664,18.9140806,70.68641255576297,,70.68641255576297,9
1192556357,,,residential,0,0,,72.8251024,18.9112826,72.8250629,18.911252,4.5056548184295115,,4.5056548184295115,9
491264066,,,service,0,0,,72.8262597,18.9102872,72.8249951,18.9080998,157.89664761977448,,157.89664761977448,9
62723778,Somnath Marg,,residential,0,0,,72.8118019,18.9003715,72.8146818,18.9066116,380.24244238689806,,380.24244238689806,9
1191337621,,,residential,0,0,,72.8113898,18.9004212,72.8105319,18.8993281,101.93284552600257,,101.93284552600257,9
112478673,,,residential,0,0,,72.8112601,18.9050679,72.8071106,18.9052748,461.45344755884076,,461.45344755884076,9
423753803,,,residential,0,0,,72.8096157,18.9078431,72.8083946,18.9080208,135.9056594105145,,135.9056594105145,9
112478714,,,residential,0,0,,72.8093845,18.9053248,72.8079663,18.9055275,157.83729268204235,,157.83729268204235,9
214699956,Robert Road,,residential,0,0,,72.80899339999999,18.902583,72.8115924,18.9003342,500.0,2.0,298.29471222750936,9
431494613,,,residential,1,0,,72.8087078,18.9073597,72.8090436,18.9073167,37.36598934062034,,37.36598934062034,9
1235466428,Dr Homi Bhaba Road,,residential,0,0,,72.8082728,18.9074112,72.8060477,18.9077345,247.64791394174014,,247.64791394174014,9
1191805742,,,footway,0,0,,72.8083684,18.9097905,72.8083286,18.9096736,5.860595716108586,,5.860595716108586,9
423753806,,,residential,0,0,,72.8079823,18.9114795,72.8108509,18.9104504,320.76169312751944,,320.76169312751944,9
1191805726,,,footway,0,0,,72.8070633,18.9099423,72.8072129,18.9098598,16.854320031098748,,16.854320031098748,9
1050345073,,,service,0,0,15.0,72.8063723,18.9078669,72.8054993,18.9079857,97.15168251554948,,97.15168251554948,9
1081128781,,,residential,0,0,,72.8066666,18.906022,72.8060762,18.9059769,65.66621949176108,,65.66621949176108,9
1050345076,,,residential,0,0,,72.8058306,18.9048917,72.8093081,18.9048245,500.0,1.0,386.68666521306017,9
438745906,,,residential,0,0,,72.8041676,18.9041042,72.8046496,18.903607,56.03274564418642,,56.03274564418642,9
38751115,,,residential,0,0,,72.8092397,18.9101782,72.8122519,18.9096334,500.0,2.0,335.41947634361907,9
1190743145,,,residential,0,0,,72.810179,18.912147,72.8099546,18.9118308,27.029340779117852,,27.029340779117852,9
22853950,L D Ruparel Marg,,tertiary,0,0,,72.8025356,18.9525491,72.7998571,18.9570778,332.98201762621756,,332.98201762621756,9
22854001,Walkeshwar Road,,secondary,1,0,,72.80086723333334,18.950228233333334,72.80425956666667,18.952592066666668,500.0,2.0,385.1326066917863,9
215039733,,,service,0,0,,72.7994441,18.9538642,72.7989441,18.9538858,55.60200002730886,,55.60200002730886,9
1124350782,,,service,0,0,,72.7987423,18.9552874,72.7991954,18.9551356,50.62909300363117,,50.62909300363117,9
38758734,,,service,0,0,,72.7979864,18.9543734,72.7963717,18.9555258,183.50262353398892,,183.50262353398892,9
38758736,,,steps,0,0,,72.7976077,18.9540026,72.7977289,18.9539431,13.61812958681387,,13.61812958681387,9
38757043,Daisy Lea lane,,residential,0,0,,72.7980163,18.9521689,72.7991183,18.9538706,134.70941045234918,,134.70941045234918,9
1171476109,B G Kher Marg (Ridge Road),,secondary,1,0,,72.7983921,18.9488323,72.7973834,18.9480283,115.23646245363268,,115.23646245363268,9
38713438,Jamnadas Mehta Marg,,secondary,1,0,,72.7977395,18.9482636,72.7955261,18.9493511,248.70390684008706,,248.70390684008706,9
1171476106,B G Kher Marg (Ridge Road),,secondary,0,0,,72.7972861,18.9478253,72.7973834,18.9480283,12.713146026974822,,12.713146026974822,9
22853931,Jaganath Shankar Hetil Road,,residential,1,0,,72.7959409,18.9490451,72.7958723,18.9489517,8.223260345796943,,8.223260345796943,9
39170217,Jaganath Shankar Hetil Road,,residential,1,0,,72.7958723,18.9489517,72.7958076,18.949125,9.178463037376385,,9.178463037376385,9
39093615,Jaganath Shankar Hetil Road,,residential,1,0,,72.795648,18.9481052,72.7955421,18.9481815,12.039966890167568,,12.039966890167568,9
22854002,Laxmibai Jagmohandas Marg,,secondary,1,0,,72.7954434,18.949887,72.7956723,18.9502395,27.96856875373912,,27.96856875373912,9
1304966675,Laxmibai Jagmohandas Marg,,secondary,0,0,,72.7958629,18.9505187,72.795892,18.9505609,3.5208690321937177,,3.5208690321937177,9
785014332,,,service,0,0,,72.7965555,18.9524284,72.7967341,18.9528174,23.623352850417646,,23.623352850417646,9
38712502,N Dabholkar Marg (Harkness Road),,tertiary,1,0,,72.7967023,18.9522771,72.7969193,18.9522514,24.14409734601438,,24.14409734601438,9
38716878,,,service,0,0,,72.7964899,18.9546777,72.7960149,18.954399,53.607016534666116,,53.607016534666116,9
38731827,,,service,0,0,,72.7961993,18.9546445,72.7963757,18.9545259,19.99884829267864,,19.99884829267864,9
39092003,Banganga Road,,tertiary,1,0,,72.7949784,18.9456126,72.7955727,18.9458964,66.73911117197198,,66.73911117197198,9
214780294,,,service,0,0,,72.7946851,18.9453111,72.7942523,18.9454404,48.31271399847964,,48.31271399847964,9
39126124,,,footway,0,0,,72.7940337,18.9464458,72.794111,18.9466893,11.748554771180702,,11.748554771180702,9
39091428,,,footway,0,0,,72.7924716,18.9467462,72.7931134,18.9468778,71.49607777582086,,71.49607777582086,9
39131308,,,service,0,0,,72.7935907,18.9400726,72.7934875,18.939984,11.839605437805583,,11.839605437805583,9
22853949,,,footway,0,0,,72.7997608,18.9570619,72.7992653,18.9577584,59.667488938108605,,59.667488938108605,9
1137560455,Laxmibai Jagmohandas Marg,,secondary,1,0,,72.7997953,18.9571148,72.7998356,18.9571798,4.964757498703198,,4.964757498703198,9
38757590,,,footway,0,0,,72.799394,18.9585377,72.7986301,18.9580506,86.43879557651857,,86.43879557651857,9
1116172220,,,service,0,0,,72.8005018,18.9561339,72.8001258,18.957152,53.55973906673525,,53.55973906673525,9
214780274,,,residential,0,0,,72.80113,18.960924,72.8001065,18.9610129,113.84553884678854,,113.84553884678854,9
1138612620,Laxmibai Jagmohandas Marg,,secondary,1,0,,72.8018448,18.9616533,72.8020151,18.9618562,20.077138132018653,,20.077138132018653,9
48051366,,,service,0,0,,72.8053251,18.9676683,72.8063787,18.9683154,119.07022780077997,,119.07022780077997,9
48746302,,,secondary,1,0,,72.8075231,18.9647796,72.8076649,18.9641897,24.990392717526905,,24.990392717526905,9
1123862525,,,secondary,1,0,,72.8074612,18.9641537,72.8074016,18.965302,38.31913402480868,,38.31913402480868,9
38748660,,,secondary_link,1,0,,72.807511,18.9638562,72.8077153,18.9639102,22.786349042979662,,22.786349042979662,9
1346556284,,,service,0,0,,72.8085212,18.9688785,72.8086725,18.9691887,19.671660937077704,,19.671660937077704,9
1188794841,,,service,0,0,,72.8094578,18.9703408,72.8088749,18.970769,66.32560848566298,,66.32560848566298,9
215057778,,,service,0,0,,72.8097622,18.9676213,72.8087794,18.9677315,109.34236764947387,,109.34236764947387,9
1190321227,,,service,0,0,,72.8094826,18.9670566,72.8095582,18.9671892,9.468692636727939,,9.468692636727939,9
214780306,,,residential,0,0,,72.8093114,18.9631457,72.8081807,18.962809,126.21412236189227,,126.21412236189227,9
1236088982,Bhula Bhai Desai Marg,,primary,1,0,,72.8089703,18.9764574,72.8091227,18.9766826,18.491794885993635,,18.491794885993635,9
48820569,Kotachi Wadi,,residential,0,0,,72.8202754,18.9562732,72.8207992,18.9569371,62.19157160725011,,62.19157160725011,9
1190590314,,,service,0,0,,72.8301253,19.0172918,72.8294459,19.0176831,76.63003492408971,,76.63003492408971,9
1139272294,Swatantrya Veer Savarkar Marg,,secondary,1,0,,72.8305136,19.0177741,72.8322146,19.0198767,201.3400569013713,,201.3400569013713,9
22850121,,,residential,0,0,,72.8311497,19.0206028,72.831851,19.0213258,81.5119169697361,,81.5119169697361,9
1205125159,,,residential,0,0,,72.8313993,19.0204467,72.8311741,19.0201801,26.52604056814885,,26.52604056814885,9
1139274234,,,residential,0,0,,72.8332272,19.0204211,72.8329312,19.020631,33.626900627047206,,33.626900627047206,9
1190307290,,,residential,0,0,,72.8339239,19.0213573,72.8348858,19.0207083,109.05836211675219,,109.05836211675219,9
1140697238,D S Babrekar Marg,,residential,0,0,,72.834419,19.0226594,72.8343582,19.0227558,7.464234945051911,,7.464234945051911,9
627262042,,,footway,0,0,,72.8438762,18.9874281,72.8438524,18.9874645,2.9032873365762497,,2.9032873365762497,9
627262040,,,footway,0,0,,72.8439384,18.9873679,72.8439646,18.9873372,3.082419610445419,,3.082419610445419,9
627262044,,,footway,0,0,,72.8446565,18.9879898,72.8447185,18.9879191,7.273613802063384,,7.273613802063384,9
1237780897,Rafi Ahmed Kidwai Marg,,primary,1,0,,72.8452782,18.9884298,72.8457883,18.9887963,57.980168121789085,,57.980168121789085,9
769384235,T Jivraj Road,,tertiary,1,0,,72.8457883,18.9887963,72.8462975,18.9895061,61.21899116365751,,61.21899116365751,9
22851581,,,residential,0,0,,72.8469789,18.9896871,72.846538,18.9901815,51.63733868361721,,51.63733868361721,9
