video_id,frame_file,timestamp_sec,face_count,max_confidence,status
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000005.jpg,335.965856,14,92,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000006.jpg,346.065088,9,96,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000007.jpg,364.97712,60,93,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000008.jpg,377.981088,8,97,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000009.jpg,460.976064,24,93,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000010.jpg,467.976,1,92,skipped
day_8_5_06_2026_27.1,day_8_5_06_2026_27.1_face000011.jpg,470.987808,10,94,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000000.jpg,2.999251,7,95,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000001.jpg,28.001126,54,97,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000002.jpg,59.98908,16,94,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000003.jpg,68.008288,15,93,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000004.jpg,72.001384,1,99,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000005.jpg,73.990792,1,95,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000006.jpg,75.994224,6,90,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000007.jpg,88.991776,99,94,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000008.jpg,93.97992,1,92,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000009.jpg,106.989176,1,93,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000010.jpg,114.001424,2,92,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000011.jpg,117.98084,2,90,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000012.jpg,118.989872,15,95,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000013.jpg,125.984832,5,91,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000014.jpg,146.985344,1,92,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000015.jpg,147.998688,6,99,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000016.jpg,149.004672,4,90,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000017.jpg,153.001856,19,91,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000018.jpg,167.9972,9,96,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000019.jpg,174.004592,94,97,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000020.jpg,183.983392,98,91,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000021.jpg,256.002976,1,91,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000022.jpg,300.009472,95,97,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000023.jpg,314.030944,34,93,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000024.jpg,420.025408,24,95,skipped
day_8_5_06_2026_24.8,day_8_5_06_2026_24.8_face000025.jpg,446.009888,6,94,skipped
day_8_5_06_2026_27.3,day_8_5_06_2026_27.3_face000000.jpg,84.023456,4,96,skipped
day_8_5_06_2026_27.3,day_8_5_06_2026_27.3_face000001.jpg,101.010232,39,90,skipped
day_8_5_06_2026_27.3,day_8_5_06_2026_27.3_face000002.jpg,110.980864,19,96,skipped
day_8_5_06_2026_27.3,day_8_5_06_2026_27.3_face000003.jpg,113.00168,4,98,skipped
day_8_5_06_2026_27.6,day_8_5_06_2026_27.6_face000000.jpg,3.998793,1,98,skipped
day_8_5_06_2026_27.6,day_8_5_06_2026_27.6_face000001.jpg,171.015168,80,97,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000000.jpg,2.00965,1,95,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000001.jpg,57.983116,51,95,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000002.jpg,62.059312,9,96,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000003.jpg,71.993136,1,98,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000004.jpg,72.995016,7,96,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000005.jpg,73.98928,7,95,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000006.jpg,85.99544,4,94,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000007.jpg,87.978184,1,92,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000008.jpg,120.001936,96,93,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000009.jpg,121.004288,99,91,skipped
day_8_5_06_2026_27.4,day_8_5_06_2026_27.4_face000010.jpg,138.995984,9,98,skipped
