video_id,frame_file,timestamp_sec,face_count,max_confidence,status
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000077.jpg,2458.505984,56,98,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000078.jpg,2461.484544,2,91,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000079.jpg,2462.456064,2,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000080.jpg,2474.464256,1,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000081.jpg,2504.49408,4,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000082.jpg,2517.490176,8,95,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000083.jpg,2521.592576,56,97,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000084.jpg,2544.600832,7,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000085.jpg,2599.575552,3,97,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000000.jpg,0.058386,1,99,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000001.jpg,29.045492,1,95,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000002.jpg,38.052664,14,98,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000003.jpg,39.053328,10,91,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000004.jpg,40.053896,3,95,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000005.jpg,43.0428,1,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000006.jpg,74.146112,1,96,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000007.jpg,97.152104,1,94,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000008.jpg,107.151336,95,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000009.jpg,109.143536,1,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000010.jpg,131.1546,1,94,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000011.jpg,180.253824,99,95,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000012.jpg,219.261104,1,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000013.jpg,237.277808,88,92,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000014.jpg,320.370848,3,94,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000015.jpg,341.358528,1,96,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000016.jpg,372.36512,20,91,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000017.jpg,423.483904,1,97,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000018.jpg,428.476704,3,94,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000019.jpg,444.476224,42,90,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000020.jpg,448.457952,1,94,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000021.jpg,453.47952,1,95,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000022.jpg,461.48192,1,98,ok
day_1_3_20_2026_Itinerary_16.1,day_1_3_20_2026_Itinerary_16.1_face000023.jpg,468.476288,1,91,ok
